Transaction_ID,Date,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Revenue,Region
101070,"September 04, 2025",Rachel Franklin,Furniture,Dining Table,3.0,450.0,1350.0,South
101092,10/06/2025,Kaitlyn Fernandez, Office Supplies ,Paper Shredder,,89.99,,NORTH
100696,"March 03, 2026",Angela Patterson,Electronics,Smart Watch,14.0,249.99,3499.86,North
101487,"November 23, 2025",Travis West,Furniture,Sofa,,799.99,,South
100996,"September 25, 2025",Ryan Rivera,furniture,Office Chair,2.0,189.99,379.98,North
100153,2025-11-12,Charles Wood,Furniture,Office Chair,15.0,189.99,2849.8500000000004,North
101099,"March 18, 2026",Anthony Thompson,Electronics,Smart Phone,1.0,699.99,699.99,
101464,"December 22, 2025",Brooke Gill,Office Supplies,Gel Pens (Pack of 10),6.0,12.5,75.0,North
101268,"July 12, 2025",Matthew Odom,Furniture,Mutated Product,14.0,189.99,999.99,South
100789,"April 20, 2026",Charles Moore,Electronics,Smart Watch,3.0,249.99,749.97,East
100580,"sep 25, 2025",Melinda Jackson,Electronics,Smart Watch,7.0,249.99,1749.93,North
100703,"January 09, 2026",James Carpenter,Furniture,Office Chair,10.0,189.99,1899.9,East
101389,"may 09, 2026",Leslie Smith,Furniture,Dining Table,11.0,450.0,4950.0,West
100487,"February 12, 2026",Eddie Herrera, Office Supplies ,Notebook,8.0,4.99,39.92,north
100559,"may 01, 2026",Brian Mitchell,Electronics,Smart Phone,5.0,699.99,3499.95,South
101141,2026-01-15,Elizabeth Olson,electronics,Laptop,2.0,1199.99,2399.98,W
101119,30/08/2025,Mary Williams, Furniture ,Office Chair,5.0,189.99,949.95,West
100801,30/03/2026,Anne Acevedo,Office Supplies,Paper Shredder,13.0,89.99,1169.87,SOUTH
100512,2025-09-07,Matthew Spencer,Furniture,Dining Table,15.0,,,West
100633,"November 28, 2025",Justin Cantu,electronics,Smart Phone,8.0,699.99,5599.92,West
101225,04/08/2025,Lauren Jackson, Electronics ,Smart Phone,9.0,699.99,6299.91,NORTH
101483,03/10/2025,Frank Davis, Office Supplies ,File Organizer,14.0,24.99,349.85999999999996,WEST
101150,18/10/2025,,Office Supplies,Notebook,9.0,4.99,44.910000000000004,SOUTH
100790,06/01/2026,Melanie Rosario,electronics,Wireless Headphones,4.0,149.99,599.96,East
100116,17/01/2026,Lori Palmer,Furniture,Office Chair,-5.0,189.99,-949.95,East
100740,2026-01-05,Jeremy Mills,furniture,Dining Table,6.0,450.0,2700.0,North
101081,"October 06, 2025",Jonathan Morales,Furniture,Sofa,,799.99,,North
100830,03/07/2025,William Gates,Electronics,Laptop,6.0,1199.99,7199.9400000000005,East
100119,"March 02, 2026",Anthony Lee,Electronics,Laptop,12.0,1199.99,14399.880000000001,North
100656,2026-05-03,Shannon Adams,Furniture,Ergonomic Desk,1.0,299.99,299.99,North
101579,28/03/2026,Robin Watkins,Office Supplies,Notebook,,4.99,,North
100635,"jun 20, 2025",Kathryn Jimenez, Office Supplies ,Gel Pens (Pack of 10),6.0,12.5,75.0,east
100369,11/02/2026,Catherine Brown,furniture,Sofa,12.0,799.99,9599.880000000001,W
100268,2026-03-20,Nicole Rose,electronics,Laptop,11.0,1199.99,13199.89,North
100655,"April 16, 2026",Veronica Hancock,electronics,Smart Watch,7.0,249.99,1749.93,E
100935,,Ryan Hammond,office supplies,Paper Shredder,5.0,89.99,449.95,WEST
100822,"jun 28, 2025",Olivia Walls,Furniture,Dining Table,7.0,450.0,3150.0,N
100866,19/01/2026,Linda Baker,electronics,Laptop,2.0,1199.99,2399.98,
100046,07/11/2025,Seth Lane, Office Supplies ,File Organizer,7.0,24.99,174.92999999999998,East
101425,"jul 13, 2025",Warren Morales,office supplies,Gel Pens (Pack of 10),1.0,12.5,12.5,East
100991,24/09/2025,Jamie Henry,Office Supplies,Notebook,12.0,4.99,59.88,South
100876,"January 08, 2026",,Electronics,Wireless Headphones,4.0,149.99,599.96,NORTH
100773,"February 23, 2026",Deborah Shepard,Furniture,Office Chair,15.0,189.99,2849.8500000000004,WEST
101219,28/09/2025,Alexis Navarro, Office Supplies ,Notebook,12.0,4.99,59.88,WEST
100380,"jul 11, 2025",Rachel Ellis,Furniture,Mutated Product,6.0,189.99,999.99,East
100004,22/07/2025,Clinton Burke,Furniture,Ergonomic Desk,8.0,299.99,2399.92,North
101003,2025-09-27,Robert Barnes, Office Supplies ,File Organizer,5.0,24.99,124.94999999999999,East
101436,"jul 19, 2025",Melanie Freeman,Electronics,Smart Phone,12.0,699.99,8399.880000000001,
100263,"dec 20, 2025",,Furniture,Dining Table,1.0,450.0,450.0,East
101526,"August 13, 2025",Jacqueline Garcia, Electronics ,Smart Watch,3.0,249.99,749.97,South
101518,2026-05-05,Stephen Mcgee,Electronics,Wireless Headphones,1.0,149.99,149.99,East
100443,10/08/2025,Kathryn Solomon,Office Supplies,File Organizer,14.0,24.99,349.85999999999996,West
101002,27/03/2026,,Office Supplies,Gel Pens (Pack of 10),4.0,12.5,50.0,East
101077,21/08/2025,Stephen Moore,furniture,Office Chair,6.0,189.99,1139.94,South
100837,13/04/2026,Marc Phillips, Office Supplies ,Gel Pens (Pack of 10),13.0,12.5,162.5,east
101517,2025-08-05,Michael Perry,Office Supplies,Paper Shredder,8.0,89.99,719.92,N
100304,2025-09-13,Dorothy White,Office Supplies,Notebook,6.0,4.99,29.94,WEST
101295,2026-05-15,Jacob Kennedy,Furniture,Ergonomic Desk,,299.99,,North
100313,"mar 03, 2026",,Office Supplies,File Organizer,11.0,24.99,274.89,N
100149,"oct 31, 2025",Kelly Lewis,Furniture,Dining Table,12.0,450.0,5400.0,EAST
101148,"may 02, 2026",Todd Kennedy,Office Supplies,Gel Pens (Pack of 10),5.0,12.5,62.5,South
101213,2026-04-18,Connie Torres,Furniture,Ergonomic Desk,2.0,299.99,599.98,East
100574,,Joanne Garcia,Furniture,Office Chair,13.0,189.99,2469.87,North
100050,2025-11-29,,Furniture,Ergonomic Desk,5.0,299.99,1499.95,NORTH
101292,07/03/2026,Andrea Pena,office supplies,Notebook,6.0,4.99,29.94,East
100726,"September 06, 2025",Robin Hart, Electronics ,Smart Watch,15.0,249.99,3749.8500000000004,South
100833,"September 30, 2025",Caitlin Jacobs,Electronics,Laptop,12.0,1199.99,14399.880000000001,N
101115,"January 30, 2026",Gregory Fields, Furniture ,Office Chair,2.0,189.99,379.98,EAST
101166,"sep 21, 2025",Lindsay Olson,electronics,Smart Watch,15.0,249.99,3749.8500000000004,West
100470,"jun 04, 2025",Jennifer Booker,Electronics,Laptop,15.0,1199.99,17999.85,West
100971,"July 01, 2025",Casey Peterson,Electronics,Smart Phone,11.0,699.99,7699.89,North
100653,,Kathy Lopez,electronics,Smart Watch,13.0,249.99,3249.87,North
100399,2026-02-12,Kyle Brown,Furniture,Office Chair,11.0,189.99,2089.8900000000003,EAST
100511,"October 21, 2025",Terri Mcclure,Office Supplies,Paper Shredder,6.0,89.99,539.9399999999999,North
100320,"sep 29, 2025",Dillon Herrera,Electronics,Wireless Headphones,10.0,149.99,1499.9,South
100019,2026-03-05,Nathaniel Bowers, Electronics ,Wireless Headphones,-4.0,149.99,-599.96,North
100684,"July 15, 2025",Madeline Lopez, Electronics ,Smart Phone,6.0,699.99,4199.9400000000005,East
100035,"June 13, 2025",Jesse Lindsey,Electronics,Laptop,8.0,1199.99,9599.92,West
100902,31/07/2025,Michelle Miller,Electronics,Smart Watch,7.0,249.99,1749.93,North
100827,"may 03, 2026",Dr. Joanna George,Electronics,Laptop,9.0,1199.99,10799.91,West
101490,"jun 19, 2025",Andre Townsend PhD,Office Supplies,File Organizer,4.0,24.99,99.96,south
100407,"April 08, 2026",Tony Chen,Office Supplies,File Organizer,12.0,24.99,299.88,North
100920,"March 31, 2026",Sarah Farley,Electronics,Laptop,9.0,1199.99,10799.91,south
100537,"jun 11, 2025",Erik Joseph,Office Supplies,Notebook,14.0,4.99,80.339,East
100758,"February 20, 2026",Sean Wolfe,Office Supplies,Paper Shredder,8.0,89.99,719.92,WEST
101062,,Jacob Williams, Electronics ,Smart Phone,11.0,699.99,7699.89,West
101199,"August 10, 2025",Rebecca Hernandez,Electronics,Smart Phone,,699.99,,NORTH
100245,"September 05, 2025",Lauren Hughes,Furniture,Ergonomic Desk,3.0,299.99,899.97,North
101127,2025-11-12,Eric Carter,Furniture,Office Chair,4.0,189.99,759.96,South
100784,,Ronnie George,Electronics,Laptop,,1199.99,,East
100489,2025-08-07,Eric Johnson,Furniture,Ergonomic Desk,7.0,299.99,2099.9300000000003,South
100154,2025-08-30,Jonathan Bowen,Electronics,Smart Watch,13.0,249.99,3249.87,NORTH
100961,"July 30, 2025",Matthew Brown,Furniture,Office Chair,8.0,189.99,1519.92,West
100853,"September 30, 2025",Jacob Martin,electronics,Smart Phone,5.0,699.99,3499.95,East
100625,"December 10, 2025",Zachary Cordova,Electronics,Smart Watch,3.0,,,SOUTH
100685,2025-07-02,Caitlin Moreno,office supplies,Gel Pens (Pack of 10),14.0,12.5,175.0,South
100569,11/06/2025,Susan Stevens,Furniture,Dining Table,4.0,450.0,1800.0,West
101580,2026-05-29,Ashley Smith,Furniture,Dining Table,2.0,450.0,900.0,South
100017,26/06/2025,Timothy Hayes, Office Supplies ,Notebook,2.0,4.99,9.98,West
100127,"December 05, 2025",Emily Jones,Furniture,Sofa,,799.99,,North
101279,"November 21, 2025",Shaun Gordon,Electronics,Smart Watch,,249.99,,North
101087,"November 15, 2025",,Office Supplies,File Organizer,6.0,24.99,149.94,East
100927,,Alexandria Barrett,Furniture,Office Chair,6.0,189.99,1139.94,east
100980,2025-07-22,Joe Rivera,Electronics,Smart Phone,13.0,699.99,10464.8505,SOUTH
100289,"jul 28, 2025",Lindsay Parks,Electronics,Smart Phone,14.0,699.99,9799.86,South
100190,02/12/2025,Katie Hester,Furniture,Dining Table,12.0,450.0,5400.0,West
101139,"September 21, 2025",Patricia Jones,electronics,Smart Watch,4.0,,,East
100992,"jan 23, 2026",Mr. Thomas Sanchez,Office Supplies,Paper Shredder,13.0,89.99,1169.87,North
100374,2025-07-25,Michele Johnson DVM,Electronics,Smart Watch,4.0,249.99,999.96,S
101380,15/12/2025,Kelsey Jones,Office Supplies,Notebook,8.0,4.99,39.92,South
100606,18/10/2025,Julie Chen, Electronics ,Wireless Headphones,6.0,149.99,899.94,
100180,"July 20, 2025",Michele Morrison,office supplies,Gel Pens (Pack of 10),4.0,12.5,50.0,East
100301,11/03/2026,Alexander Parrish,Office Supplies,Gel Pens (Pack of 10),4.0,12.5,50.0,South
100496,"April 25, 2026",Matthew Hale,Electronics,Laptop,13.0,1199.99,,North
101438,"oct 23, 2025",Johnathan Gonzalez,office supplies,Paper Shredder,15.0,89.99,1349.85,West
101385,2025-10-05,Angela Allen, Electronics ,Wireless Headphones,6.0,149.99,899.94,East
101365,23/12/2025,Joshua Rodgers,Furniture,Dining Table,2.0,450.0,900.0,South
100517,"April 01, 2026",Connie Lyons,Furniture,Office Chair,4.0,189.99,759.96,East
101069,"July 02, 2025",Mr. Daniel Maxwell, Furniture ,Dining Table,,450.0,,South
100476,"September 21, 2025",Andrew House,electronics,Smart Watch,10.0,249.99,2499.9,West
100157,"May 09, 2026",Lorraine Lindsey,Electronics,Laptop,3.0,1199.99,,East
101243,"August 03, 2025",Peter Smith,office supplies,Notebook,10.0,4.99,49.900000000000006,South
101195,"November 01, 2025",Michael Davis,Office Supplies,Gel Pens (Pack of 10),12.0,12.5,150.0,North
100016,2025-07-26,Victoria Garcia,Electronics,Laptop,4.0,1199.99,4799.96,North
101072,"jun 07, 2025",James Lopez,Office Supplies,Notebook,6.0,4.99,29.94,North
101053,"August 20, 2025",Matthew Griffin,Office Supplies,Mutated Product,15.0,24.99,999.99,SOUTH
100546,"feb 09, 2026",Kristi Erickson,Electronics,Laptop,12.0,1199.99,14399.880000000001,west
100658,"November 10, 2025",Elizabeth Koch, Office Supplies ,File Organizer,2.0,24.99,49.98,South
101353,01/09/2025,Terry Oneill,Electronics,Smart Watch,10.0,249.99,2499.9,South
101019,"August 08, 2025",Joseph Lee,Furniture,Dining Table,13.0,450.0,5850.0,West
101386,"apr 16, 2026",Kim Monroe,Electronics,Wireless Headphones,14.0,149.99,,North
100959,"September 02, 2025",Gary Weber,Office Supplies,Gel Pens (Pack of 10),4.0,12.5,,North
101561,"December 01, 2025",Jeremiah Robinson,Furniture,Ergonomic Desk,2.0,299.99,599.98,East
100283,"May 26, 2026",Alexis Carpenter,Electronics,Laptop,12.0,,,South
100797,19/05/2026,Eric Holt, Electronics ,Wireless Headphones,15.0,149.99,2249.8500000000004,WEST
101592,2026-04-13,Cory Wallace,Electronics,Smart Phone,11.0,699.99,7699.89,North
100225,08/05/2026,Kimberly Harrison DDS,Office Supplies,Gel Pens (Pack of 10),,12.5,,east
100026,2025-08-15,Hunter Padilla,Furniture,Dining Table,1.0,450.0,450.0,South
101471,"sep 05, 2025",,Electronics,Smart Watch,1.0,249.99,249.99,East
100437,29/07/2025,Louis Lam,Office Supplies,File Organizer,6.0,24.99,149.94,North
100904,25/01/2026,Michele Smith, Office Supplies ,Paper Shredder,12.0,89.99,1079.8799999999999,east
100229,"nov 11, 2025",Michael Price DDS,Furniture,Office Chair,10.0,189.99,1899.9,North
100037,"mar 14, 2026",Bonnie Jones,Office Supplies,Paper Shredder,13.0,89.99,1169.87,West
100749,"aug 15, 2025",Mallory Bowman,Furniture,Dining Table,2.0,,,West
101045,"January 11, 2026",Anne Thomas,Electronics,Smart Watch,2.0,249.99,499.98,E
100469,12/08/2025,Scott Sanders,Furniture,Dining Table,12.0,450.0,5400.0,
100332,28/01/2026,Diane Strickland,Furniture,Dining Table,4.0,450.0,1800.0,east
100416,2025-08-31,Kelsey Robles,electronics,Wireless Headphones,10.0,149.99,1499.9,East
100687,"May 26, 2026",Jessica Moore,Electronics,Wireless Headphones,5.0,149.99,749.95,South
101527,"March 04, 2026",,Electronics,Laptop,5.0,1199.99,5999.95,West
100639,"jun 05, 2025",George Hancock,Furniture,Ergonomic Desk,6.0,299.99,1799.94,
101429,2025-11-03,Adam Cooper,Office Supplies,Notebook,4.0,4.99,,South
101218,01/06/2025,,Furniture,Ergonomic Desk,15.0,299.99,4499.85,North
101158,"August 24, 2025",Jeffrey Juarez,Electronics,Smart Phone,3.0,699.99,2414.9655000000002,E
101379,13/10/2025,Daniel Ellis,Electronics,Smart Watch,2.0,249.99,499.98,West
101300,"June 04, 2025",Lisa White,Furniture,Ergonomic Desk,3.0,299.99,899.97,South
101511,06/05/2026,,Furniture,Sofa,15.0,799.99,11999.85,E
100800,28/04/2026,,office supplies,Gel Pens (Pack of 10),12.0,12.5,172.5,west
100160,05/10/2025,Jennifer Austin,Office Supplies,Notebook,9.0,4.99,44.910000000000004,South
100956,28/04/2026,Lisa Foster,Electronics,Smart Watch,3.0,249.99,749.97,SOUTH
101186,"oct 04, 2025",George Mitchell,Furniture,Office Chair,2.0,189.99,379.98,west
100821,"March 14, 2026",Duane King,Electronics,Smart Watch,2.0,249.99,499.98,South
101402,2026-02-26,David Hayes MD, Electronics ,Smart Watch,9.0,249.99,2249.91,West
100877,21/09/2025,Stephen Parker,Office Supplies,Gel Pens (Pack of 10),5.0,12.5,62.5,North
100913,12/12/2025,Nancy Meyer,Office Supplies,Paper Shredder,3.0,89.99,269.96999999999997,south
100152,2025-07-22,Laura Page,Office Supplies,Gel Pens (Pack of 10),1.0,12.5,12.5,West
101542,09/09/2025,Samuel Chambers,office supplies,Gel Pens (Pack of 10),9.0,12.5,112.5,North
100509,,Bruce Patton, Furniture ,Office Chair,,189.99,,North
101135,2025-12-10,Timothy Rivera,office supplies,File Organizer,1.0,24.99,24.99,East
101250,"February 22, 2026",James Brady,Office Supplies,File Organizer,-3.0,24.99,-74.97,West
101387,29/01/2026,Julie Ross,Office Supplies,Paper Shredder,9.0,89.99,809.91,EAST
100103,"nov 27, 2025",Justin George,Office Supplies,Gel Pens (Pack of 10),4.0,12.5,50.0,north
100586,08/12/2025,,Furniture,Ergonomic Desk,-1.0,299.99,-299.99,South
101469,30/08/2025,Robert Adams,Furniture,Sofa,5.0,799.99,3999.95,South
101143,04/04/2026,Stephen Allen,Office Supplies,File Organizer,3.0,24.99,74.97,East
100053,"May 20, 2026",Jennifer Walker,Electronics,Laptop,4.0,1199.99,4799.96,North
100151,18/10/2025,Daniel Taylor,Electronics,Smart Phone,10.0,699.99,8049.884999999999,S
100403,29/12/2025,Derrick Cook,Furniture,Ergonomic Desk,8.0,299.99,2399.92,south
100968,"jun 29, 2025",,Furniture,Ergonomic Desk,11.0,299.99,3299.8900000000003,South
100207,04/01/2026,Tamara Wyatt,Electronics,Laptop,5.0,,,North
101570,"September 01, 2025",Anita Christensen,Office Supplies,Paper Shredder,3.0,89.99,269.96999999999997,East
101122,"feb 15, 2026",Timothy Gutierrez,Electronics,Laptop,,1199.99,,East
101456,2026-01-09,Diana Patterson,Electronics,Smart Phone,5.0,699.99,3499.95,East
100008,2026-05-15,Alison Phillips,Furniture,Office Chair,7.0,189.99,1329.93,North
101014,25/04/2026,Tanya Williams,Office Supplies,Paper Shredder,13.0,89.99,1169.87,West
101489,"August 09, 2025",Sheila Porter,Office Supplies,Notebook,3.0,4.99,14.97,West
101060,2025-11-01,Dr. Anna Murphy,Office Supplies,File Organizer,15.0,24.99,374.84999999999997,EAST
100452,"January 30, 2026",David Jones,Office Supplies,Gel Pens (Pack of 10),7.0,12.5,87.5,East
100253,2025-07-09,, Office Supplies ,Notebook,6.0,4.99,29.94,South
101327,20/01/2026,Taylor Williams,Office Supplies,Paper Shredder,13.0,89.99,1169.87,North
100896,"may 17, 2026",Jason Gardner,Electronics,Wireless Headphones,9.0,149.99,1349.91,south
101444,"September 30, 2025",Joseph Brown,Furniture,Dining Table,2.0,450.0,900.0,South
100880,"September 21, 2025",Jacob Leach,Electronics,Wireless Headphones,7.0,149.99,1049.93,East
101565,10/01/2026,Robert Daugherty,Furniture,Dining Table,6.0,450.0,2700.0,North
100623,"September 05, 2025",Brian Stuart,office supplies,File Organizer,12.0,24.99,299.88,East
100345,24/12/2025,Michael Patel,Office Supplies,Notebook,5.0,4.99,24.950000000000003,North
101421,"November 19, 2025",Christopher Moore,electronics,Smart Watch,14.0,249.99,4024.839,E
100262,02/03/2026,,Furniture,Sofa,5.0,799.99,3999.95,South
101321,"June 21, 2025",Amy Holder,Electronics,Smart Phone,5.0,699.99,3499.95,east
100150,"December 20, 2025",Mark Glenn,Furniture,Dining Table,-1.0,450.0,-450.0,South
100472,"jun 03, 2025",John Martinez,office supplies,Gel Pens (Pack of 10),4.0,12.5,50.0,South
100640,2025-08-11,Robyn Holmes,Electronics,Wireless Headphones,10.0,149.99,1499.9,South
100099,02/11/2025,Benjamin Thompson,Electronics,Laptop,13.0,1199.99,,West
101562,,Kenneth Anderson,Office Supplies,Notebook,11.0,4.99,54.89,North
100550,"December 20, 2025",Aaron Montgomery,Office Supplies,Paper Shredder,3.0,89.99,269.96999999999997,East
100928,"June 06, 2025",Laura Jackson,Furniture,Sofa,7.0,799.99,5599.93,West
100488,2025-12-18,Ryan Mcdonald,Electronics,Wireless Headphones,2.0,149.99,299.98,NORTH
101503,20/03/2026,,Furniture,Dining Table,1.0,450.0,450.0,east
101171,2025-11-06,,Furniture,Office Chair,1.0,189.99,,South
100146,,Anthony Petersen,furniture,Dining Table,14.0,,,East
101599,"March 22, 2026",Joseph Duran,Electronics,Smart Watch,8.0,249.99,1999.92,North
100402,"may 02, 2026",Elizabeth Wilson,Office Supplies,Gel Pens (Pack of 10),6.0,12.5,75.0,South
100954,22/05/2026,,Electronics,Laptop,10.0,1199.99,11999.9,
101557,2025-06-17,Elizabeth Harrison,Electronics,Smart Watch,3.0,,,North
100659,11/06/2025,Adrian Henry,office supplies,Notebook,5.0,4.99,24.950000000000003,WEST
101372,"January 10, 2026",Amy Holmes,Furniture,Dining Table,1.0,450.0,450.0,West
100463,"September 06, 2025",Susan Petty,Furniture,Sofa,15.0,799.99,11999.85,south
101349,04/05/2026,Chris Johnston,Electronics,Wireless Headphones,2.0,149.99,299.98,East
100186,"January 17, 2026",Jackie Knapp, Furniture ,Dining Table,6.0,450.0,2700.0,East
101147,16/08/2025,Debbie Curry, Furniture ,Dining Table,14.0,450.0,6300.0,NORTH
101224,2026-03-25,Nathan Lee,Electronics,Laptop,-5.0,1199.99,-5999.95,S
100608,"April 04, 2026",Erica Freeman, Furniture ,Sofa,3.0,799.99,2399.9700000000003,South
100143,"June 24, 2025",Virginia Russell,Electronics,Laptop,12.0,1199.99,14399.880000000001,East
100751,20/12/2025,Megan Clark,Furniture,Sofa,9.0,799.99,7199.91,SOUTH
100981,"September 28, 2025",Teresa Bradford,electronics,Wireless Headphones,1.0,149.99,149.99,West
100197,"feb 12, 2026",Laura Kent,Electronics,Wireless Headphones,1.0,149.99,149.99,South
100883,22/09/2025,Taylor Reed,Office Supplies,Gel Pens (Pack of 10),9.0,12.5,112.5,
100279,27/02/2026,Kaitlyn Ward,electronics,Smart Phone,,699.99,,North
100293,"oct 21, 2025",Jennifer Davenport,Electronics,Laptop,9.0,1199.99,10799.91,W
101512,05/12/2025,Courtney Johnson,Electronics,Laptop,3.0,1199.99,3599.9700000000003,East
100400,10/08/2025,Ryan Davis,Electronics,Smart Watch,9.0,249.99,2249.91,South
100122,"January 21, 2026",Robert Day,electronics,Wireless Headphones,-2.0,149.99,-299.98,WEST
101207,"October 08, 2025",Emily Osborn, Electronics ,Smart Watch,8.0,249.99,1999.92,South
100202,"jan 21, 2026",Joseph Morgan,office supplies,Gel Pens (Pack of 10),14.0,12.5,175.0,east
100835,"September 24, 2025",Brittney Ortiz,Electronics,Laptop,7.0,1199.99,8399.93,NORTH
100246,"nov 22, 2025",Justin Stone,Office Supplies,Gel Pens (Pack of 10),15.0,12.5,215.62499999999997,South
101575,"March 13, 2026",Robert Ross,electronics,Wireless Headphones,13.0,149.99,1949.8700000000001,South
101560,"December 07, 2025",Tiffany Smith,Electronics,Smart Phone,1.0,699.99,699.99,
101153,"December 25, 2025",Mr. Joshua Holland DDS,Furniture,Sofa,3.0,799.99,2399.9700000000003,East
101426,2025-12-31,Dean Tanner,Office Supplies,Notebook,2.0,4.99,9.98,East
100384,2026-03-07,John Moore,Electronics,Smart Watch,13.0,249.99,3249.87,North
101461,2026-05-12,Jonathan Green,furniture,Sofa,6.0,799.99,4799.9400000000005,East
100854,"oct 16, 2025",Jason White, Office Supplies ,Paper Shredder,13.0,89.99,,East
100219,29/03/2026,Mike Petty,Office Supplies,File Organizer,6.0,24.99,149.94,East
100641,"jan 30, 2026",Carl Castro,Electronics,Wireless Headphones,10.0,149.99,1499.9,S
100001,"September 28, 2025",David Garcia,Office Supplies,Notebook,9.0,4.99,44.910000000000004,North
100112,"feb 25, 2026",Valerie Walker,Electronics,Wireless Headphones,15.0,149.99,2249.8500000000004,South
100698,2025-08-22,Nicholas Davis, Electronics ,Wireless Headphones,14.0,149.99,2099.86,South
101586,"March 03, 2026",Wendy Alvarez,Electronics,Wireless Headphones,15.0,,,South
100951,28/07/2025,Kayla Taylor,Office Supplies,Gel Pens (Pack of 10),6.0,12.5,75.0,North
101455,"May 17, 2026",Debra Davis,Furniture,Dining Table,12.0,450.0,,west
101410,"November 23, 2025",Jane Matthews,Furniture,Ergonomic Desk,1.0,299.99,299.99,South
101409,2026-03-23,Danielle Mooney,Electronics,Laptop,14.0,1199.99,,N
101291,"apr 10, 2026",Jeffrey Adams,Furniture,Dining Table,11.0,450.0,4950.0,West
101578,"July 04, 2025",Trevor Johnson, Furniture ,Dining Table,4.0,450.0,1800.0,WEST
100441,"jan 08, 2026",Allison Schneider,Office Supplies,File Organizer,11.0,24.99,274.89,west
101136,05/01/2026,Nicholas Lam, Office Supplies ,File Organizer,10.0,24.99,249.89999999999998,N
101256,2025-06-25,Matthew Dunn,office supplies,Paper Shredder,10.0,89.99,899.9,West
101397,"apr 25, 2026",David Fuller,Electronics,Laptop,6.0,1199.99,7199.9400000000005,N
100663,13/09/2025,Joshua Ferguson,Electronics,Smart Phone,7.0,699.99,4899.93,South
101521,"mar 27, 2026",Joseph Quinn,Office Supplies,Paper Shredder,7.0,89.99,629.93,South
101257,"apr 03, 2026",Cody Jackson, Office Supplies ,File Organizer,13.0,24.99,324.87,W
101474,"jul 15, 2025",Ashley Garcia,Furniture,Dining Table,,450.0,,west
100317,"April 28, 2026",Jason Mccullough,Furniture,Office Chair,9.0,189.99,,North
100648,"sep 20, 2025",Angela Price,furniture,Sofa,13.0,799.99,10399.87,East
101434,20/08/2025,Mary Craig,Furniture,Ergonomic Desk,1.0,299.99,299.99,West
100709,"mar 11, 2026",Justin Garza,Furniture,Office Chair,7.0,189.99,1329.93,North
101382,26/01/2026,Susan Kelley,Furniture,Dining Table,14.0,450.0,6300.0,WEST
101282,"October 14, 2025",Brandon Morris,Furniture,Dining Table,12.0,450.0,5400.0,East
100972,"aug 17, 2025",Joshua Orozco,Electronics,Wireless Headphones,10.0,149.99,1499.9,East
100627,"July 22, 2025",George Potter,Electronics,Laptop,7.0,1199.99,8399.93,East
100632,29/09/2025,Peter Townsend,Furniture,Dining Table,5.0,450.0,2250.0,north
101306,2025-11-03,David Boone,Furniture,Sofa,7.0,799.99,5599.93,South
101400,2025-09-24,William Mcdaniel,Furniture,Office Chair,13.0,189.99,2469.87,East
101408,"October 14, 2025",Heidi Nunez, Office Supplies ,Paper Shredder,5.0,89.99,449.95,North
101248,,Sierra Harrison,furniture,Office Chair,9.0,189.99,1709.91,South
100485,13/04/2026,Juan Santiago,Electronics,Wireless Headphones,6.0,149.99,1034.931,EAST
101254,"October 27, 2025",Kevin Barnett,Office Supplies,Notebook,2.0,4.99,,South
101371,2025-10-07,Jennifer Harvey,Electronics,Smart Phone,5.0,699.99,3499.95,West
101354,2025-10-17,Mary Wong, Electronics ,Smart Watch,9.0,249.99,2249.91,West
101596,2025-07-24,Brandon Wilson,Office Supplies,File Organizer,6.0,24.99,149.94,West
101532,"May 07, 2026",Jennifer Reynolds, Office Supplies ,File Organizer,4.0,24.99,99.96,East
100795,2025-11-08,Alyssa Thompson,furniture,Office Chair,7.0,189.99,1329.93,East
100645,,Daniel White,Office Supplies,Gel Pens (Pack of 10),9.0,12.5,112.5,NORTH
101012,12/04/2026,Lori Abbott,office supplies,Gel Pens (Pack of 10),6.0,12.5,75.0,West
100556,"March 30, 2026",Laura Martin,Electronics,Wireless Headphones,,149.99,,
100681,08/03/2026,Joe Bishop, Furniture ,Dining Table,15.0,450.0,6750.0,north
100577,25/07/2025,Jason Sweeney,Office Supplies,Notebook,14.0,4.99,69.86,east
101109,"November 14, 2025",Jeffery Nelson,office supplies,Paper Shredder,9.0,89.99,809.91,West
101266,23/09/2025,John Villegas,Electronics,Smart Phone,11.0,699.99,7699.89,north
101183,,Kristin Turner, Electronics ,Laptop,11.0,1199.99,13199.89,
100524,"mar 26, 2026",Alexander Williams, Electronics ,Wireless Headphones,7.0,149.99,1049.93,SOUTH
101059,2025-12-03,Heather Solis MD, Furniture ,Dining Table,8.0,450.0,3600.0,North
100540,"jan 28, 2026",Laura Torres,Office Supplies,File Organizer,15.0,24.99,374.84999999999997,East
101194,10/03/2026,Thomas Thomas, Office Supplies ,Paper Shredder,2.0,,,WEST
100748,23/05/2026,Jennifer Chapman DVM,office supplies,Gel Pens (Pack of 10),7.0,12.5,87.5,North
101535,"August 28, 2025",Jennifer Santiago,Electronics,Wireless Headphones,12.0,149.99,1799.88,West
101430,"oct 24, 2025",Matthew Foster,Electronics,Smart Phone,9.0,699.99,6299.91,South
100484,"April 10, 2026",Miss Angela Summers,Office Supplies,Gel Pens (Pack of 10),13.0,12.5,162.5,East
